time_s,pressure_signal
0.079,0.035856291592145595
0.08,-0.00708480038440315
0.081,-0.006735205544600944
0.082,0.0014584435819974622
0.083,0.0023704862844152732
0.084,0.03725206883002858
0.085,-0.03303158945146022
0.08600000000000001,0.006210724643834943
0.08700000000000001,0.029928332473487966
0.088,0.0015186576819856373
0.089,0.0005136581343366739
0.09,0.03776138150027005
0.091,0.009980853553243244
0.092,0.02510512889750209
0.093,0.05379172771765832
0.094,-0.003855763528954722
0.095,0.012388904424987059
0.096,0.008487730593900926
0.097,0.02108448311129494
0.098,-0.027379556906943308
0.099,-0.01845076309803869
0.1,0.004878997033027112
0.101,0.024772162799231612
0.10200000000000001,-0.0045324010043040095
0.10300000000000001,0.014384907877896348
0.10400000000000001,-0.019483193965445955
0.105,0.020098611810737563
0.106,-0.039781001397801455
0.107,0.03801829395566225
0.108,0.00597477550201999
0.109,0.005349221677858649
0.11,-0.022044193504036975
0.111,0.025092543226623333
0.112,0.011994864277320504
0.113,-0.005083934037647511
0.114,0.026977616601879008
0.115,0.014940312970672569
0.116,0.005491194203922318
0.117,0.015490130274050289
0.11800000000000001,0.00015108734502323248
0.11900000000000001,0.025456217313613985
0.12,-0.035511148913586
0.121,0.01325348493795265
0.122,0.018525330207366766
0.123,-0.005820379829954732
0.124,-0.024475079763243427
0.125,0.006412157516954586
0.126,0.0033077438113699505
0.127,-0.008340949067186156
0.128,-0.021456537754403263
0.129,0.012394439703298645
0.13,-0.01353376767452776
0.131,0.008509727639918696
0.132,-0.006493808935789486
0.133,1.883369237543151e-05
0.134,0.027613664302867397
0.135,0.030334084400677128
0.136,-0.035724567479568786
0.137,0.004642265053496282
0.138,-0.022456057346053698
0.139,-0.018634334769179743
0.14,-0.014501897563107031
0.14100000000000001,0.04127852366383752
0.14200000000000002,-0.031458470551215936
0.14300000000000002,-0.01477648725330132
0.14400000000000002,0.007862079543897147
0.145,-0.015761887229360966
0.146,-0.016362795522838484
0.147,-0.005175467881519282
0.148,0.01933098040702743
0.149,0.0014110464816790484
0.15,-0.0016584708843118002
0.151,-0.007105843113067253
0.152,0.006136995999146281
0.153,0.041818992887649314
0.154,-0.025952947944186427
0.155,0.003051403260793893
0.156,-0.011857499289009693
0.157,-0.021127554475356723
0.158,0.028391773939497576
0.159,-0.02135570607054667
0.16,0.026059164842309895
0.161,0.020999781071986794
0.162,-0.024155376127800963
0.163,-0.018852517530670257
0.164,0.007557554943564648
0.165,0.011544975149832772
0.166,-0.004880374053031769
0.167,0.009048952761634508
0.168,0.03438201709857876
0.169,-0.0009981752327186042
0.17,-0.003399189132582467
0.171,-0.0019207339034859818
0.17200000000000001,-0.018578174789238896
0.17300000000000001,-0.014582753898751334
0.17400000000000002,0.01069097109600527
0.17500000000000002,-0.021470121304512986
0.176,0.012950330137511831
0.177,0.007886549053482296
0.178,-0.007587737451307383
0.179,-0.023544071522648997
0.18,-0.0033073338020470095
0.181,0.0106715923752133
0.182,-0.008597124309268282
0.183,0.03464531975466049
0.184,0.0012173788577785052
0.185,0.019745257865889657
0.186,-0.0014430820551425887
0.187,0.03621964276130232
0.188,0.011776892386382225
0.189,0.018493108952342182
0.19,0.016127816194312524
0.191,0.011241574360692872
0.192,0.027510881989376474
0.193,0.020567340924855772
0.194,0.018424278627269256
0.195,0.024992565199479386
0.196,0.01209821282043685
0.197,-0.03148384312646633
0.198,-0.015675219759251905
0.199,-0.0030134338899365353
0.2,-0.0011608767969887017
0.201,0.030260903933755905
0.202,-0.00697957685682285
0.203,0.007607591013706546
0.20400000000000001,-0.0025334735205240436
0.20500000000000002,0.006316841857982307
0.20600000000000002,0.06874289660811245
0.20700000000000002,0.014524924743599217
0.20800000000000002,-0.007573181560372186
0.209,-0.009625471675748053
0.21,0.007387072842349135
0.211,0.01644731575370862
0.212,0.022396138192591467
0.213,0.03841979267678179
0.214,-0.01576718086055186
0.215,-0.0303361568210822
0.216,-0.008560248035513269
0.217,0.013419568104683147
0.218,0.004472181271063785
0.219,0.022855067666058028
0.22,-0.006313738681900185
0.221,0.010333254535032952
0.222,0.000607409562411846
0.223,0.02402500633162088
0.224,-0.0465719712512824
0.225,-0.012209792793494293
0.226,-0.006776609087170905
0.227,-0.012863867365952814
0.228,-0.0041826135172661795
0.229,0.01051659990182716
0.23,-0.00018738425472455966
0.231,0.007618760327053289
0.232,0.01193131748773824
0.233,0.03219657273946966
0.234,-0.007818681959943233
0.23500000000000001,-0.004413826168072755
0.23600000000000002,-0.01561530384441594
0.23700000000000002,-0.002415633819361915
0.23800000000000002,-0.042557828618376606
0.23900000000000002,-0.020644464585658544
0.24,-0.009413932536752413
0.241,-0.00319366861266846
0.242,-0.007923942593844619
0.243,-0.0011255167506069468
0.244,0.008323195428906438
0.245,0.03884964702838341
0.246,0.0022807490602187314
0.247,0.03622009506935662
0.248,-0.026326776581277286
0.249,-0.05698533837301355
0.25,0.0183469174143462
0.251,0.014734845365270702
0.252,0.03106041541251952
0.253,-0.034715010866121984
0.254,-0.021878551915067563
0.255,-0.035482096334454635
0.256,0.002482490684759053
0.257,0.016304651820594037
0.258,0.01024803884649975
0.259,0.020275370848744975
0.26,-0.022174978602368688
0.261,-0.013192539661460917
0.262,-0.010520123034371148
0.263,-0.003364970510378082
0.264,0.012646201645680186
0.265,-0.007588166670222329
0.266,0.0044612854364946735
0.267,0.021706907970467666
0.268,-0.007497340790938844
0.269,-0.039633658594632436
0.27,-0.01706241716685846
0.271,0.005418527000002838
0.272,0.012594176817692083
0.273,0.016475934105476323
0.274,-0.01647612738787874
0.275,-0.02794782183462786
0.276,0.0035511727703979312
0.277,0.021176231598885896
0.278,-0.01287434819277624
0.279,-0.005653282764366191
0.28,0.008249745706748076
0.281,-0.028456313509311368
0.28200000000000003,-0.02732312012359019
0.28300000000000003,-0.039760822328835724
0.28400000000000003,0.011120214190080881
0.28500000000000003,0.027123990244212276
0.28600000000000003,-0.008777067823932592
0.28700000000000003,-0.0044146372584667175
0.28800000000000003,-0.019142170089003055
0.289,0.020190761183039006
0.29,-0.032479570914427026
0.291,0.0259105235289141
0.292,-0.034177767237922964
0.293,0.03325461983048802
0.294,-0.022449963710907822
0.295,0.0029636173459526463
0.296,-0.03217541337620599
0.297,0.021995192340319897
0.298,0.0022514242169541757
0.299,-0.006284094087638992
0.3,-0.007533092389650213
0.301,0.010642807110561188
0.302,-0.016770693987088768
0.303,0.02206458128068477
0.304,-0.033864774114258
0.305,-0.0018886881443122504
0.306,0.01002703660611353
0.307,0.01121794762883278
0.308,-0.042884057275969154
0.309,0.0017973809950056793
0.31,-0.002436020453292095
0.311,0.013805425017481564
0.312,-0.02069027465229031
0.313,-0.0026023982527577883
0.314,-0.006451155758441727
0.315,0.04962210616643309
0.316,0.03562520273474935
0.317,-0.006598459089594245
0.318,0.04115548632544814
0.319,0.013604159795964283
0.32,-0.04323005594148711
0.321,-0.014848278339483816
0.322,0.02897274799220474
0.323,-0.006078751809417859
0.324,-0.015485795643898317
0.325,-0.014532704799185527
0.326,0.00530402751851638
0.327,-0.03705282599531712
0.328,-0.022706658336724247
0.329,0.02261913938034628
0.33,0.028745472024290755
0.331,-0.01588013850384498
0.332,0.022742350086789757
0.333,-0.01961016214096419
0.334,0.01902865799185872
0.335,0.005002037422849365
0.336,0.019011291456486983
0.337,0.021481758426204756
0.338,-0.02148097677225298
0.339,0.027740042983649876
0.34,0.02323170255706985
0.341,0.0012918341036499967
0.342,0.024873131765751743
0.343,-0.026656978639727238
0.34400000000000003,0.031972987540391504
0.34500000000000003,0.009373746271444747
0.34600000000000003,0.007824707090893982
0.34700000000000003,0.005095822498177601
0.34800000000000003,0.023676307124709712
0.34900000000000003,0.03207254126535638
0.35000000000000003,0.005075222850168275
0.35100000000000003,-0.010964810397246243
0.352,-0.01975705462419369
0.353,0.017361432007286084
0.354,-0.03408141131329185
0.355,-0.014643604728428143
0.356,-0.017382006015590142
0.357,0.04462095577858535
0.358,-0.014996312006734996
0.359,-0.0043838920863763335
0.36,0.04718777405330216
0.361,0.0005968141045159959
0.362,-1.6089411409210466e-05
0.363,0.03259735821906813
0.364,-0.003701150120893894
0.365,0.0007772278230991679
0.366,-0.009600747486718318
0.367,0.0015297198244810305
0.368,0.014887899469747074
0.369,0.019729149873241748
0.37,0.017841627294143667
0.371,0.018253300345109424
0.372,0.008071259141171308
0.373,-0.003794045714476541
0.374,0.045321173051732784
0.375,0.011391487903273474
0.376,0.03339481997859606
0.377,-0.007216598147635832
0.378,0.012633908588747739
0.379,0.015354306134529164
0.38,-0.02531549438011932
0.381,0.007623933097893359
0.382,0.01303192717800964
0.383,0.00579450178976427
0.384,0.012368038746531468
0.385,-0.018703260089710395
0.386,-0.005352287848826121
0.387,0.016380649130974895
0.388,0.02493401542075694
0.389,0.037131050914273864
0.39,-0.02659116812063394
0.391,0.017582732010895306
0.392,0.0029605095221031143
0.393,0.00039048623602660256
0.394,-0.007218912385134743
0.395,0.007038654041302464
0.396,0.020218211937934258
0.397,0.005492018172460248
0.398,0.02597282792191629
0.399,0.02597585079473758
0.4,0.02952638937569299
0.401,0.015251015558221403
0.402,0.003038127638546058
0.403,-0.0023424453190171194
0.404,0.009090962568269545
0.405,0.005874826973423818
0.406,0.008120853817445192
0.40700000000000003,0.0031994263841089356
0.40800000000000003,0.027457072451547236
0.40900000000000003,-0.02774889506427353
0.41000000000000003,0.026718651362791092
0.41100000000000003,0.020433900633042103
0.41200000000000003,0.020112181673970865
0.41300000000000003,0.02566022630991391
0.41400000000000003,0.009335858377472413
0.41500000000000004,-0.012359762597530865
0.41600000000000004,-0.013800153224048916
0.417,0.028693877269592785
0.418,0.0191554558764662
0.419,0.02691238907572712
0.42,0.006595583297702854
0.421,0.013600443889852903
0.422,0.01857232460650769
0.423,-0.007202711602668343
0.424,0.02733794108902459
0.425,0.01038382362519187
0.426,0.019260510131536006
0.427,0.03091267560820022
0.428,0.015106084686455624
0.429,0.017876566130158186
0.43,0.020108060914998272
0.431,0.018234721476592348
0.432,0.0035994066654257296
0.433,0.025911319523240665
0.434,0.012293536169452519
0.435,-0.01903018156843184
0.436,-0.029403707530132522
0.437,0.009491774849772174
0.438,-0.0067058017662349765
0.439,0.05045557975890874
0.44,-0.028480355200521043
0.441,0.0011870627300102406
0.442,0.024949640098952872
0.443,0.0006031522575695976
0.444,0.03676211329899122
0.445,-0.008963169031780792
0.446,0.052221045609481924
0.447,-0.024107080295458935
0.448,0.02618030781513849
0.449,0.004503248132482225
0.45,0.0016594708394410754
0.451,-0.01530515361338532
0.452,-0.0016703640631882902
0.453,0.03729650564308595
0.454,0.025568534663969314
0.455,0.008853479978169295
0.456,0.0018933905796857148
0.457,-0.0009395873665701297
0.458,-0.0214998072108442
0.459,0.012130285425658503
0.46,0.05221098431596307
0.461,0.0004885132737830018
0.462,0.00794942763651197
0.463,-0.010240445819485104
0.464,0.030570778678558914
0.465,-0.03428266884851892
0.466,0.028616324628627874
0.467,0.0005044279856592964
0.468,0.025157282121916084
0.46900000000000003,0.011414481477092953
0.47000000000000003,-0.029053735837427833
0.47100000000000003,0.004219803995052579
0.47200000000000003,-0.012027062545478306
0.47300000000000003,0.01661425373140999
0.47400000000000003,0.01929124950472125
0.47500000000000003,-0.008028732869277418
0.47600000000000003,-0.032043172545631875
0.47700000000000004,0.01309898127849509
0.47800000000000004,-0.014651238844923713
0.47900000000000004,0.004441981459696842
0.48,-0.01318495760492536
0.481,-0.016012616134048332
0.482,0.019618328721542892
0.483,0.025280763682583276
0.484,0.02505408423329867
0.485,0.0007489214688023499
0.486,-0.030000719907930802
0.487,0.008307379695635832
0.488,0.0065166350337186145
0.489,-0.00969374030663789
0.49,-0.011472280726315877
0.491,-0.019601583348713213
0.492,0.017812223368435937
0.493,0.017076187020532912
0.494,0.0029387565112397535
0.495,-0.022339287567267732
0.496,-0.0022718821764965828
0.497,-0.005571820841296928
0.498,-0.005397586342915855
0.499,0.04203730513381116
0.5,-0.004696148751285818
0.501,0.012735312414474904
0.502,0.047099621282158395
0.503,0.017521987527231185
0.504,0.027960284518757098
0.505,0.03200636135797378
0.506,0.014697753654260109
0.507,-0.01037940729938287
0.508,0.025829725244800622
0.509,-0.00910381419099416
0.51,-0.020165663231341915
0.511,-0.006304301445548275
0.512,0.011814854038946906
0.513,0.0018383487057200645
0.514,0.004545779522921681
0.515,-0.008484773416054005
0.516,-0.005226879470350122
0.517,0.0066834875617257814
0.518,-0.005761006352498375
0.519,0.0015028592998272557
0.52,-0.04261744368636505
0.521,-0.0054213490181920475
0.522,0.023565340663917418
0.523,0.032192044100119166
0.524,-0.0009837881988161352
0.525,0.006459954324230556
0.526,0.010135469311313192
0.527,-0.002239195819644274
0.528,0.015626724110839287
0.529,0.011848889978205723
0.53,-0.0006450163965999256
0.531,-0.0032465079079497163
0.532,0.011615447038841115
0.533,-0.00144828337936578
0.534,-0.00013993786279206406
0.535,-0.012036062299482272
0.536,0.0231642371861306
0.537,-0.03272591193835542
0.538,0.01148169138694802
0.539,0.0009128265725231212
0.54,-0.028013084486966006
0.541,-0.003976828911403688
0.542,-0.015742425066733616
0.543,0.006738710926400272
0.544,-0.0042050355360891255
0.545,-0.050115565068953885
0.546,-0.0052439015305042
0.547,-0.0021306550913491543
0.548,0.008140982954847938
0.549,-0.010105781464051358
0.55,0.017895023479180004
0.551,0.035339127995886885
0.552,0.006190781286622027
0.553,0.02907668806303106
0.554,-0.018839510485251135
0.555,-0.020911115845427933
0.556,-0.0007680545757515599
0.557,-0.010373314376779614
0.558,-0.00804771615373602
0.559,-0.012592951211740437
0.56,-0.01019443020268163
0.561,-0.03429623006027861
0.562,0.004256865534978944
0.5630000000000001,-0.014033169328187878
0.5640000000000001,-0.00674775773494322
0.5650000000000001,-0.004240694318900473
0.5660000000000001,-0.02042156526602618
0.5670000000000001,-0.01873289790175359
0.5680000000000001,-0.03933739401615063
0.5690000000000001,-0.0018581742611052123
0.5700000000000001,0.00208197910776387
0.5710000000000001,0.051964446379906534
0.5720000000000001,-0.02957616996802054
0.5730000000000001,-0.014764674408918876
0.5740000000000001,-0.03460139102902421
0.5750000000000001,-0.0074914101450246585
0.5760000000000001,0.021923701003732175
0.577,-0.0007724358831377896
0.578,0.000968216874346583
0.579,0.014854792645532312
0.58,0.006353531360348685
0.581,-0.0010111240168353955
0.582,-0.002006974353307472
0.583,0.03767008652916009
0.584,-0.01517598562987397
0.585,-0.029444991548406185
0.586,0.001294328913556823
0.587,-0.015132920912745483
0.588,-0.0037744672325846426
0.589,-0.019323889492723866
0.59,0.03405772154746103
0.591,-0.023895793590742682
0.592,0.006929504110245091
0.593,0.008752740381129887
0.594,0.029288748794197746
0.595,0.0028162126608910557
0.596,-0.005084600273574049
0.597,-0.0029288041402058523
0.598,0.0072914733160943605
0.599,-0.001631999373979455
0.6,0.03266715349437463
0.601,0.0076816206836228295
0.602,-0.016553615117483923
0.603,0.012557745301615592
0.604,-0.004793452878158855
0.605,0.04768455658522236
0.606,-0.016355386526004538
0.607,0.005576257084479498
0.608,5.196687365341141e-05
0.609,0.008557743806029257
0.61,0.03516306813405953
0.611,-0.012742730900713841
0.612,0.008608695141134968
0.613,0.03147595080548081
0.614,-0.03463216340650848
0.615,-0.03685971948317179
0.616,-0.05270250317636
0.617,-0.021795569344027647
0.618,-0.025987404851624353
0.619,-0.002307149827379975
0.62,-0.008472806213470865
0.621,0.004663633634738795
0.622,-0.004932695351081518
0.623,0.05043548789364753
0.624,-0.0011295670057431834
0.625,-0.011416720031249394
0.626,0.03299566040750135
0.627,-0.004807831389597339
0.628,-0.032775534604636655
0.629,0.012138649898502857
0.63,-0.016381783216738728
0.631,0.026025640529845923
0.632,-0.000988724475931521
0.633,-0.015372445219357784
0.634,0.059045875336759326
0.635,0.01659337462832698
0.636,-0.02762409611148602
0.637,0.0032834704148492965
0.638,0.0280425376278412
0.639,-0.02393104120692245
0.64,-0.04030125728433228
0.641,-0.010996300187925452
0.642,0.018591296877895753
0.643,0.003329521801598984
0.644,-0.006671805353535565
0.645,0.010935519913777083
0.646,0.005402558667796447
0.647,0.02223650475867765
0.648,-0.01984946216756404
0.649,0.010630189278309098
0.65,0.011103542688672044
0.651,-0.03683759989484755
0.652,0.019237592571865258
0.653,-0.025743464214628028
0.654,0.030958253662071684
0.655,-0.027954855852102903
0.656,0.01913891200410607
0.657,0.013448318380183913
0.658,0.019055520745168295
0.659,-0.005619046479688477
0.66,-0.0041218606050935375
0.661,-0.0008751870891359689
0.662,-0.012257980357111124
0.663,0.046086177003651925
0.664,0.03521530892599938
0.665,0.023659072610271194
0.666,0.018922687774322326
0.667,0.015497870237677715
0.668,-0.00034637409623156437
0.669,-0.013740841343485155
0.67,-0.02250579851134138
0.671,-0.0013939626065247771
0.672,-0.023916836516504777
0.673,0.0005277983280823049
0.674,-0.001470655422643389
0.675,0.001444705945344492
0.676,0.0005852776043667685
0.677,0.0028745939815290546
0.678,0.01806488440088447
0.679,0.008996169015943434
0.68,0.011839752875910079
0.681,0.008719795378527684
0.682,0.011645417652373855
0.683,0.01395012139816193
0.684,-0.032014688227018105
0.685,0.004975528054202609
0.686,0.011624523345858725
0.687,-0.015778818092292722
0.6880000000000001,0.014672843754111896
0.6890000000000001,0.003324629064305418
0.6900000000000001,-0.009507609330968664
0.6910000000000001,0.010569960720860095
0.6920000000000001,-0.013835188935704396
0.6930000000000001,0.005000456368069204
0.6940000000000001,0.016020169208167963
0.6950000000000001,0.009174438664135122
0.6960000000000001,0.016076686130811955
0.6970000000000001,0.024694219007453264
0.6980000000000001,-0.032182343751698685
0.6990000000000001,-0.013380150433099869
0.7000000000000001,0.03473105135219358
0.7010000000000001,0.012286529258904175
0.7020000000000001,0.008878366117432703
0.7030000000000001,-0.017461942975350756
0.704,0.011378767777015545
0.705,-0.002110689203462085
0.706,0.023549408742782975
0.707,0.03380893447774769
0.708,0.004529393964475115
0.709,0.008770837386638197
0.71,-0.013516891771040863
0.711,0.030248036362461733
0.712,0.02211988120795177
0.713,0.02651453708752441
0.714,-0.003226498936990725
0.715,0.012796755806137764
0.716,-0.02172534627728375
0.717,0.025426203580760844
0.718,0.0148468738372163
0.719,0.013003753163672548
0.72,-0.00437918626860002
0.721,-0.015936429792220683
0.722,-0.005112691881399876
0.723,0.005794384634557417
0.724,0.03154659583431457
0.725,0.023399535042032744
0.726,0.006832478104751627
0.727,-0.019141859032525344
0.728,0.012094786528429088
0.729,-0.008956767326907145
0.73,0.00670362601903634
0.731,-0.014519955432948213
0.732,-0.0020208359173340407
0.733,0.006934284846069732
0.734,0.010787510409493727
0.735,0.001140164671615835
0.736,0.01572678821881364
0.737,0.020045018419786828
0.738,0.002999619867568952
0.739,-9.540590610349672e-05
0.74,-0.011170201167708357
0.741,0.024218086209789574
0.742,-0.01400982533873053
0.743,0.018354614660711498
0.744,0.03472828348417987
0.745,0.0363423586669163
0.746,0.0032962529341568356
0.747,0.010741404285385153
0.748,0.00010929337765444407
0.749,-0.0161487617193633
0.75,-0.025474648399352203
0.751,-0.00227517326094455
0.752,0.005635276680819103
0.753,0.04236365904262181
0.754,0.02951468706841031
0.755,-0.007238091955694515
0.756,-0.021648106674851793
0.757,0.034454083395966464
0.758,0.02014112367056419
0.759,0.02428567174287481
0.76,0.015410592308968307
0.761,0.0045127823455768145
0.762,0.008361823432668506
0.763,0.005243436952052065
0.764,0.009487847070718081
0.765,0.021968224862062968
0.766,-0.02937829929462372
0.767,0.0019331830627437015
0.768,0.03796625939672475
0.769,0.01875604308773714
0.77,0.02518369847536544
0.771,0.020696924089020855
0.772,-0.00037076849425673065
0.773,-0.007704676824540826
0.774,0.025476848525989283
0.775,0.04360337353296784
0.776,0.009559884727800758
0.777,-0.012050230319386913
0.778,-0.018436716697469713
0.779,0.006047122500966521
0.78,-0.010135024629465356
0.781,-0.0005308376318651827
0.782,0.03668329189851235
0.783,-0.026175966403133116
0.784,0.02844321864860431
0.785,0.0515046116405721
0.786,0.0045322711158596995
0.787,-0.010284670676595775
0.788,-0.026298109520931506
0.789,-0.0018529184175242494
0.79,0.040753949979977624
0.791,0.0010371676114904389
0.792,0.011321973106439443
0.793,0.02003823770221899
0.794,0.03856137718521527
0.795,0.013412556708569032
0.796,0.019610081226496948
0.797,-0.009749023131746262
0.798,0.02814121076124693
0.799,0.03454881620537916
0.8,0.025086049824901775
0.801,0.040880655441281645
0.802,-0.015128366171475362
0.803,-0.015064947430389667
0.804,-0.0022071724725457546
0.805,0.03275496396080247
0.806,-0.020262899309933743
0.807,-0.00923265209807458
0.808,-0.002789681830315457
0.809,0.008580517269609452
0.81,-0.0018821135715011827
0.811,-0.0020589602832644356
0.812,0.026598148118774922
0.8130000000000001,0.016776771759393506
0.8140000000000001,0.029398276362343875
0.8150000000000001,0.017462412346200003
0.8160000000000001,0.03566220982564823
0.8170000000000001,0.024112327247871455
0.8180000000000001,0.056088476905212424
0.8190000000000001,-0.007501371767408538
0.8200000000000001,0.018569577589856487
0.8210000000000001,0.0334882649369261
0.8220000000000001,-0.0027583626334677534
0.8230000000000001,0.008626606641281067
0.8240000000000001,-0.009692141290943814
0.8250000000000001,-0.008067755266017234
0.8260000000000001,0.005409232354466004
0.8270000000000001,0.04072663088373476
0.8280000000000001,0.004093057984426273
0.8290000000000001,-0.016083610633943278
0.8300000000000001,0.03682394073507899
0.8310000000000001,-0.023826698739752187
0.8320000000000001,-0.005443080806371736
0.833,-0.015071198122977617
0.834,-0.009221773687535382
0.835,0.0067560504532026885
0.836,-0.012859051324661058
0.837,0.02002664097190432
0.838,-0.006420674055082149
0.839,-0.04434780811247161
0.84,0.03540404769030454
0.841,0.04354882964358464
0.842,-0.02277620675058369
0.843,0.04559787541592495
0.844,0.040345511237057444
0.845,0.028911790193416036
0.846,-0.009759498677574344
0.847,0.029981321734107058
0.848,0.014486009279860804
0.849,0.010598687857373043
0.85,-0.009044918133097938
0.851,0.02503024194556601
0.852,0.004928031164857774
0.853,-0.017392359544444982
0.854,0.03239262685910032
0.855,0.012053329620100056
0.856,0.01545247113996815
0.857,0.01833674302241377
0.858,-0.010873044061623913
0.859,-0.015041183486666635
0.86,-0.004433040612274491
0.861,-0.02466869281616277
0.862,0.004599129158533792
0.863,-0.02970663027492101
0.864,0.024674948233385233
0.865,-0.030148343083161378
0.866,-0.012654566041424047
0.867,-0.024378060107802534
0.868,0.013148779133428939
0.869,-0.00014890014845320328
0.87,0.04040374701831916
0.871,0.01410558865941738
0.872,-0.011978501334755384
0.873,-0.008962940296606676
0.874,0.029845010146299044
0.875,0.026664909046405432
0.876,-0.013180455513571535
0.877,0.04531810165207063
0.878,0.006476171990575187
0.879,0.008984623762430251
0.88,0.008665156749812549
0.881,-0.019788732176464652
0.882,0.02909872202625331
0.883,0.02215854624273597
0.884,-0.019041946341500804
0.885,-0.012324152047259616
0.886,-0.02258164763256626
0.887,0.024941537160639002
0.888,0.019690479060632787
0.889,0.00753003698238235
0.89,0.0027181943402746125
0.891,0.03349943064813672
0.892,-0.0061405084538865935
0.893,0.023265637097796322
0.894,-0.010487239486077427
0.895,-0.006390759700028507
0.896,0.01957973251726193
0.897,-0.0010571433318135835
0.898,-0.011671160765477272
0.899,-0.02260078209787809
0.9,0.01969074316168132
0.901,-0.010128013864242119
0.902,0.03467000765875247
0.903,0.00843338244820323
0.904,-0.01270753181535467
0.905,0.019420309640577404
0.906,0.01869110786876737
0.907,-2.232479679164113e-05
0.908,0.03600354910795277
0.909,-0.01822525999916485
0.91,-0.01649572739516267
0.911,0.016742876888685976
0.912,0.035782338625921506
0.913,-0.002586729551504188
0.914,0.012766338546331957
0.915,0.00695027048831747
0.916,0.029279315606168352
0.917,0.004298458972357055
0.918,-0.01911157631047807
0.919,-0.022536995657567394
0.92,0.023224780526667873
0.921,-0.013134024129894638
0.922,0.0031259960970985963
0.923,-0.018757776973859046
0.924,0.014322581986375824
0.925,0.03747022621188695
0.926,0.004233362018058436
0.927,-0.007599010726227523
0.928,0.009020874235840732
0.929,0.011500057394122446
0.93,0.014845095905448174
0.931,-0.004056485686160414
0.932,-0.02429351271493065
0.933,-0.0033096813220244176
0.934,0.024941420650641463
0.935,-0.03886751152361024
0.936,0.007501075341935638
0.937,0.023326394026099588
0.9380000000000001,-0.019919808675170698
0.9390000000000001,0.005006196892323857
0.9400000000000001,0.008117695200163078
0.9410000000000001,0.019815186050844952
0.9420000000000001,-0.0012488371690944572
0.9430000000000001,0.017076448728656993
0.9440000000000001,-0.004018880520028549
0.9450000000000001,-0.00263282201893155
0.9460000000000001,0.004817739979246842
0.9470000000000001,0.007012001819700808
0.9480000000000001,0.015335487514754373
0.9490000000000001,0.013021258661296057
0.9500000000000001,-0.021468017631969583
0.9510000000000001,-0.004372295384883807
0.9520000000000001,0.01321338765910186
0.9530000000000001,-0.0541055548039446
0.9540000000000001,-0.0203302897412417
0.9550000000000001,0.017816457896466527
0.9560000000000001,0.021168295288964533
0.9570000000000001,-0.001764436364690444
0.9580000000000001,0.006860724288869765
0.9590000000000001,-0.0019494044666461961
0.96,-0.020550384326104613
0.961,0.039921192323205075
0.962,-0.016082115643542113
0.963,0.012161150289777023
0.964,-0.033003085172606625
0.965,0.02140041029137387
0.966,0.005961509124046437
0.967,0.0123111828633764
0.968,-0.024616139915165685
0.969,0.02088823225333722
0.97,0.0035979259472147087
0.971,0.023284833151423816
0.972,-0.025153035430211298
0.973,0.03745225672298543
0.974,0.021862978365188565
0.975,0.008047310474766298
0.976,0.0006569823905559452
